"","ID","U.1","U.2","U.3","U.4","R.1","R.2","R.3","R.4","logFC","logCPM","PValue","FDR"
"4872","PmetTSAr1.1-004330",22.0659908005087,9.30540951216645,22.4621343298458,18.5808110532969,21.6759198855587,10.1587317830234,9.04901110440401,11.5609977017132,-0.464855773206437,3.97138663308606,0.213143395189708,0.754685684412405
"4873","PmetTSAr1.1-005525",4.57664994380921,6.01340143003209,5.2654379725823,4.77305238066343,6.36534243580366,8.79180762873275,6.13759014037837,5.74170355655556,0.392543264584603,2.59025596781608,0.212896525826288,0.754685684412405
"4874","PmetTSAr1.1-007981",4.00456870083306,2.54581958351724,3.16486431330744,3.71616221065938,4.53289537095109,3.41731038572651,4.76056671144733,4.96579767053454,0.390909670560987,1.98321103291596,0.212786918373597,0.754685684412405
"4875","PmetTSAr1.1-008233",3.07834192649072,2.72139334789774,3.86505553306573,3.64797574807848,4.55700651654126,4.28717121118417,4.44581849912023,4.03471060730932,0.37758491432743,1.9620454961077,0.21325511850321,0.754685684412405
"4876","PmetTSAr1.1-008450",30.2658219498335,14.9676634134375,30.3602912887192,33.8204854401294,33.2733809144282,14.7565675747281,14.9111965589962,16.9147483152583,-0.453729203982659,4.56895659904846,0.213166341324113,0.754685684412405
"4877","PmetTSAr1.1-008741",5.69357046581027,7.68135219164683,10.1667765108903,7.80734996551375,3.06211548995101,7.20741826807773,6.963804197737,5.85808943945872,-0.44353905064461,2.77936647352663,0.212593174140728,0.754685684412405
"4878","PmetTSAr1.1-016934",4.95803743912664,15.143237177818,3.27689490846877,4.53439976163026,4.53289537095109,5.46769661716242,3.73763502138426,5.314955319244,-0.545500613290723,2.56508970396742,0.213190685121127,0.754685684412405
"4879","PmetTSAr1.1-017270",16.7265658660646,16.3722535284815,20.5856218608936,16.1601916316747,19.7711393839356,8.51220950626422,13.4554860769833,10.9014776985954,-0.406907480463109,3.94297202898246,0.212662477493034,0.754685684412405
"4880","PmetTSAr1.1-017407",23.9456863131446,18.7863927887134,22.7422108177491,19.8763538423341,21.0249189546242,17.1486848447367,12.0391191215114,15.7120941919257,-0.37182211813174,4.24638223623768,0.213236324983543,0.754685684412405
"4881","PmetTSAr1.1-019742",8.49949275278853,11.0172537148763,8.51432523226074,11.3871392510113,8.2219006462464,15.222564445509,14.9898836120779,13.5783530053679,0.399756601364685,3.52186013445573,0.213104815141123,0.754685684412405
"4882","PmetTSAr1.1-020625",2.69695443117328,8.29586036697858,3.3049025572591,4.63667945550162,3.37556038262316,6.02689286209949,10.111286321008,7.68146827160812,0.524741778505319,2.53920504822145,0.213212373246687,0.754685684412405
"4883","PmetTSAr1.1-020821",4.54940797985796,1.93131140818549,3.52896374758175,3.95481482969255,4.19533933268878,0.994126657665894,2.43929864553499,2.13374118655781,-0.514404226204652,1.60434771800865,0.213015024395472,0.754685684412405
"4884","PmetTSAr1.1-023479",3.84111691712559,5.39889325470035,2.91279547419446,2.8297381971076,2.4352257046067,4.93956683027741,5.98021603421482,7.52628709440391,0.478009401778452,2.18100880939163,0.212684000353304,0.754685684412405
"4885","PmetTSAr1.1-026763",9.53468738293585,4.2576637862271,7.61808047097013,5.72766285679611,7.18512138586929,2.01931977338385,4.36713144603846,5.62531767365241,-0.500164450525741,2.55226003831007,0.213193089986025,0.754685684412405
"4886","PmetTSAr1.1-027340",2.47901871956332,2.67749990680261,2.43666544475883,2.69336527194579,1.97711393839356,4.00757308871564,3.9343526540887,3.76314354720196,0.406925199674275,1.61104270491336,0.212974312638639,0.754685684412405
"4887","PmetTSAr1.1-000208",100.114217520826,150.905650485039,107.017226027856,105.177618531048,131.019965136959,196.340014889014,164.928063259398,142.10716302475,0.453781513087178,7.10077984270333,0.213520849695289,0.755316900998619
"4888","PmetTSAr1.1-010172",6.72876509595759,1.79963108490012,3.8370478842754,3.17067051001213,3.1344489267215,0.434930412728829,2.28192453937145,4.07350590161037,-0.650822313889255,1.70294162053891,0.213510438094563,0.755316900998619
"4889","PmetTSAr1.1-000554",383.539610469583,261.868269573514,393.731526694478,362.308768923645,374.132646122596,227.002608986397,202.225726420159,193.588518562245,-0.491280091554483,8.22820901487538,0.213661971122112,0.755342821881024
"4890","PmetTSAr1.1-004278",20.9490702785076,26.8188925091212,18.6250864455704,20.31956584911,22.6162545635751,24.8842328996994,38.5173124835284,26.8075483620263,0.379771130316551,4.6438282447933,0.213680759805084,0.755342821881024
"4891","PmetTSAr1.1-004914",32.0093076427132,25.1070483064114,28.063664087912,32.0817306443163,30.5247103171494,31.4081890906319,47.1728883225235,42.0153037280383,0.36516899858132,5.07077640831251,0.21381906157006,0.755342821881024
"4892","PmetTSAr1.1-016104",12.0137061024992,9.87602424640307,8.17823344677676,16.8420562574838,6.17245327108234,8.57434242236834,7.98673588780006,12.142927116229,-0.429043156972855,3.36232500030745,0.213759174010603,0.755342821881024
"4893","PmetTSAr1.1-019412",12.4495775257191,4.65270475608323,20.5296065633129,11.3871392510113,13.8397975687549,9.07140575120129,5.35071960956063,5.314955319244,-0.544886816006949,3.37950620560653,0.213817628020522,0.755342821881024
"4894","PmetTSAr1.1-019990",6.3746195645914,6.40844239988822,5.51750681169528,5.72766285679611,6.70289847406598,10.7489944860125,7.39658298968675,6.71158591408184,0.393886516676482,2.80997791074924,0.213758778060771,0.755342821881024
"4895","PmetTSAr1.1-021935",2.96937407068574,1.71184420270987,3.05283371814612,2.21606003387945,4.67756224449209,3.54157621793475,2.36061159245322,2.79326118967568,0.425085763266983,1.58007278940632,0.213833966404928,0.755342821881024
"4896","PmetTSAr1.1-003333",32.2272433543232,146.209052287861,43.8039627080783,34.6728162223908,22.2545873797227,62.6921123490555,42.4910086641579,42.5972331425541,-0.595069073511047,5.73904963659441,0.214026864287095,0.755539868756423
"4897","PmetTSAr1.1-004614",51.977667218976,44.332375506076,54.7549533850978,51.8217115614886,48.4151803450521,43.555174188987,31.4354777061687,33.1311813330976,-0.373815992405464,5.49177826432351,0.214000244825301,0.755539868756423
"4898","PmetTSAr1.1-008597",5.47563475420031,3.51147528760998,4.39720086008202,4.29574714259708,3.78544985765597,7.45594993249421,5.11465845031531,7.25472003429656,0.412397047631951,2.38543039026444,0.214046890215801,0.755539868756423
"4899","PmetTSAr1.1-015520",7.68223383425117,15.5821715887693,11.2310671649229,11.5576054074636,10.3195703125908,20.472795856307,16.2095329348454,14.5094400685931,0.418631613294142,3.75518008940143,0.214064531666053,0.755539868756423
"4900","PmetTSAr1.1-004275",44.649578916091,56.8420062181866,46.0165669625144,49.2306259834142,45.1119533991995,72.9751099642871,70.5822866143513,70.5298450393109,0.397740778896034,5.83417148423723,0.214215711023101,0.755648643986194
"4901","PmetTSAr1.1-005011",27.4054157349528,20.5421304325184,26.2711745653308,23.251583740089,25.364925160854,18.5777419151314,14.8718530324553,16.2940236064415,-0.375260633469174,4.43586871440654,0.214270157970292,0.755648643986194
"4902","PmetTSAr1.1-017976",12.9671748407928,13.1680323285374,11.2310671649229,8.38693489745145,7.08867680350863,9.78593428639865,8.26214057358627,9.89280004676803,-0.38576067738098,3.34481174401427,0.214186466592337,0.755648643986194
"4903","PmetTSAr1.1-019318",21.6301193772888,15.5382781476742,16.9726351669408,18.1716922778115,18.3485817941159,8.17047846769157,14.0849825016375,14.2766683027868,-0.397837053812174,3.997039695146,0.214261457729487,0.755648643986194
"4904","PmetTSAr1.1-001751",285.877169704368,121.189790863639,220.420195979908,240.05044151608,248.730577908146,82.8542436248419,117.519113777629,146.374645397866,-0.542837569901151,7.51533192836403,0.214409324735996,0.755848956701952
"4905","PmetTSAr1.1-006961",15.3644676685023,75.5845055658049,16.0203751080695,49.5715582963187,15.4793554688862,26.9656855891874,129.5188893726,92.64316279091,0.757443358722214,5.71910470146051,0.214458098524075,0.755848956701952
"4906","PmetTSAr1.1-014034",15.1737739208436,12.1584831833496,12.7434801996008,9.58019799261731,15.0694659938534,16.4962892256434,17.2718081514494,15.3629365432162,0.369670782320927,3.83763576529259,0.214450535863513,0.755848956701952
"4907","PmetTSAr1.1-014898",141.98511611389,331.746627796953,309.148427347678,284.576201581412,227.536880934391,144.272631193763,54.648158365292,277.774307195526,-0.599984349567703,7.7913090607849,0.214574203255343,0.756104044933388
"4908","PmetTSAr1.1-002256",29.3123532115399,23.2635237804161,31.2285284012195,30.9566540117314,26.5704824403623,21.4358560559208,17.3111516779903,23.7427201122433,-0.365584376616215,4.67505815945231,0.214706644986315,0.756416584852969
"4909","PmetTSAr1.1-009549",2.5879865753683,7.24241778069559,4.00509377701739,7.15957857099514,0.843890095655789,7.67341513885862,13.8095778158513,12.2593129991321,0.719662167781973,2.80528314624439,0.214811625372434,0.75663227018023
"4910","PmetTSAr1.1-006016",21.0307961703614,12.6413110353959,19.353285314119,19.9786335362055,13.6951306952139,32.6508474127142,25.6913228311992,25.2945318842853,0.413500743823055,4.41654223551072,0.214902685422518,0.756798845955347
"4911","PmetTSAr1.1-002503",15.3372257045511,16.2844666462913,17.1126734108925,15.955632243932,19.0478050162307,20.5038623143591,23.1339936060415,19.6692142106329,0.347973520156719,4.20503868678694,0.215178587735076,0.756844502735462
"4912","PmetTSAr1.1-005144",29.8299505266136,23.2635237804161,26.9993734338794,29.8656706104369,30.4764880259691,20.3485300240988,50.9105233439078,44.2266355031983,0.407750357091183,5.00222772928558,0.21519246808935,0.756844502735462
"4913","PmetTSAr1.1-007219",5.96599010532272,3.16032775884898,3.89306318185606,5.55719670034385,5.20800744747573,1.98825331533179,3.26551270289362,3.10362354408409,-0.451645060453531,2.03188341040488,0.215309589321366,0.756844502735462
"4914","PmetTSAr1.1-008470",19.8049077925553,8.47143413135908,20.6416371584742,17.455734420712,21.8205867590997,5.06383266248565,8.7736064186178,10.3195482840796,-0.528849221839834,3.81996383928939,0.215244514083065,0.756844502735462
"4915","PmetTSAr1.1-009529",2.66971246722204,21.0688517256599,4.03310142580772,4.60258622421116,1.30200186186893,2.01931977338385,9.59982047597643,5.66411296795346,-0.80056924898212,2.67758948768421,0.215275561791702,0.756844502735462
"4916","PmetTSAr1.1-017841",3.16006781834445,14.9676634134375,3.44494080121076,4.97761176840615,1.47077988100009,11.9916528080949,17.7832739964809,13.3067859452605,0.748249907645383,3.15790655482059,0.215014996659223,0.756844502735462
"4917","PmetTSAr1.1-019553",4.41319816010174,4.38934410951248,4.36919321129169,3.75025544194984,4.43645078859043,2.70278185052915,3.06879507018918,2.67687530677253,-0.387759457768155,1.92348942801914,0.215068478780245,0.756844502735462
"4918","PmetTSAr1.1-021973",5.88426421346898,4.74049163827348,6.30172097782456,4.70486591808252,7.11278794909879,4.06970600481976,2.24258101283056,1.7457882435473,-0.504479424255382,2.22561275436925,0.215004120551708,0.756844502735462
"4919","PmetTSAr1.1-030677",4.35871423219925,1.62405732051962,2.91279547419446,2.89792465968851,3.54433840175431,5.5608959913186,3.22616917635273,3.72434825290091,0.438108644389631,1.82864340769578,0.215301028631819,0.756844502735462
"4920","PmetTSAr1.1-013411",30.8379031928097,33.0956545857241,21.5658895685552,27.3768647262338,19.3130276177225,42.2814494088526,39.5009006470505,49.0372519965286,0.411178328723584,5.04141008738873,0.215409603877427,0.757042166797682
"4921","PmetTSAr1.1-015627",23.210153286461,26.8627859502164,25.8510598334759,30.2406961546319,23.2672554945096,43.7726393953514,35.0944256744712,35.5364895797628,0.374723625081188,4.93262362095369,0.215506149257668,0.75707371532189
"4922","PmetTSAr1.1-026485",2.72419639512453,1.53627043832937,4.14513202096904,3.57978928549757,4.96689599157407,0.621329161041184,0.865557583899514,0.931087063225226,-0.686895219288888,1.32451823393482,0.215472819140201,0.75707371532189
"4923","PmetTSAr1.1-001257",9.04433203181344,20.761597637994,11.0910289209712,6.51180717647653,19.4094722000831,2.82704768273739,3.38354328251628,3.5691670756967,-0.695123631715163,3.26937009141559,0.215750304700752,0.757177733130056
"4924","PmetTSAr1.1-007236",61.8392581693268,70.1417188700094,65.5939134669561,68.9024204380056,69.9464333570698,87.5452787907028,106.89636161159,93.4966592655332,0.425388297682184,6.28734009026098,0.215835997666475,0.757177733130056
"4925","PmetTSAr1.1-012227",1001.52356270358,1247.01266151249,1208.95016003465,1418.31251491414,1152.31987004518,2290.25035405586,1773.29142825086,1661.68004550262,0.496252726152323,10.5208424752432,0.215874211754605,0.757177733130056
"4926","PmetTSAr1.1-013693",7.5187820505437,8.82258166012008,7.08593514395384,7.02320564583333,6.9681210755578,14.0420390395308,9.71785105559909,9.50484710375752,0.402161207738261,3.15323811750998,0.215876054506927,0.757177733130056
"4927","PmetTSAr1.1-016688",36.5587156225712,45.8686459444054,38.286455896383,36.5479439433657,30.2835988612477,32.2469834580374,30.6092636488101,30.6870777921314,-0.344519935933288,5.13741835900702,0.215950563590767,0.757177733130056
"4928","PmetTSAr1.1-017409",16.1817265870397,9.7443439231177,17.3367346012151,14.4555300671521,20.2774734413291,7.82874742911892,7.04249125081877,5.58652237935136,-0.500490776347057,3.63064854453348,0.215921916740538,0.757177733130056
"4929","PmetTSAr1.1-019755",6.61979724015261,4.9599588437491,6.72183570967953,6.30724778873382,5.93134181518069,3.91437371455946,4.99662787069265,3.95712001870721,-0.387979772538559,2.45814058097058,0.215973661430654,0.757177733130056
"4930","PmetTSAr1.1-020393",3.73214906132061,2.19467205475624,3.55697139637208,3.10248404743123,4.4605619341806,3.94544017261152,4.72122318490644,3.45278119279355,0.391921226234284,1.89307634006335,0.215631201635619,0.757177733130056
"4931","PmetTSAr1.1-020482",3.02385799858823,9.34930295326158,2.82877252782347,4.26165391130663,2.4352257046067,8.66754179652452,8.49820173283159,9.42725651515542,0.579361059413973,2.61040146958895,0.215645754633163,0.757177733130056
"4932","PmetTSAr1.1-027197",3.59593924156438,4.34545066841735,3.7530249379044,3.13657727872168,2.55578143255753,2.14358560559208,3.14748212327096,3.4915764870946,-0.389624624817426,1.73602162568345,0.215860444351919,0.757177733130056
"4933","PmetTSAr1.1-001957",41.7891727012103,443.806582912807,31.9007119721874,112.88268880269,11.0670158258859,282.735834731791,521.537787825998,486.492990535181,1.04630580606422,7.9162055646271,0.216056484675293,0.75731455027782
"4934","PmetTSAr1.1-000131",216.083258061278,272.666056082915,192.132470701673,289.758372737561,232.624332653916,546.707528800138,353.147494231002,247.863135289416,0.508038951443694,8.19934923342437,0.216107877424228,0.757341165087621
"4935","PmetTSAr1.1-015119",25.9071077176343,14.9676634134375,24.8147768282336,20.3877523116909,30.2594877156576,11.6188553114701,8.41951467974982,10.9790682871975,-0.488769650972986,4.20935397041468,0.216210547583384,0.757547432272398
"4936","PmetTSAr1.1-003383",42.1705601965277,65.4890141139262,42.683656756465,66.1408687034789,51.3808512526425,101.866915952702,66.4118728010172,72.8187674030729,0.434263433939842,5.99275224212346,0.216444070957946,0.758185692558947
"4937","PmetTSAr1.1-004133",47.864130662338,40.2063920431343,50.7218519592901,46.7077268679207,35.1540502704611,45.3880952140585,33.5206846128357,30.7258730864325,-0.357443272613712,5.36994440042838,0.216521447589591,0.758185692558947
"4938","PmetTSAr1.1-009354",6.70152313200634,2.63360646570749,5.09739207984031,4.56849299292071,8.46301210214805,4.81530099806918,5.58678076880595,6.94435767988815,0.438050411839046,2.50432424902927,0.216524258276333,0.758185692558947
"4939","PmetTSAr1.1-018538",11.0329954002543,11.2806143614471,11.7632124919392,12.2394700332726,12.8030183083778,15.8128271484981,15.4226624040277,15.4017318375173,0.35932720012244,3.73141581762624,0.216611334404716,0.758337028384683
"4940","PmetTSAr1.1-005190",28.7130300046125,22.7368024872746,39.3787541992059,27.4791444201052,31.8026010334282,13.7313744590102,22.1504054425194,21.4537977484813,-0.408327737869888,4.70053812033785,0.216765346447978,0.758569035707749
"4941","PmetTSAr1.1-007606",6.45634545644514,2.72139334789774,4.53723910403368,3.54569605420712,4.29178391504944,2.42318372806062,1.88848927396258,3.91832472440616,-0.463756648267507,1.9248732374809,0.216724030471779,0.758569035707749
"4942","PmetTSAr1.1-013089",11.6323186071817,9.61266359983233,10.6709141891163,11.6939783326254,17.1671356601978,12.084852182251,12.5505849665429,14.4706447742921,0.367773943425279,3.64995524974415,0.216973428565064,0.758900144237621
"4943","PmetTSAr1.1-017840",5.31218297049283,5.61836046017597,7.98217990524444,5.96631547582928,6.9681210755578,4.25610475313211,3.46223033559806,3.91832472440616,-0.414975714367494,2.46111810853273,0.216956215775077,0.758900144237621
"4944","PmetTSAr1.1-023975",5.20321511468785,6.45233584098334,6.27371332903423,7.43232442131877,6.46178701816433,2.82704768273739,4.79991023798821,4.88820708193244,-0.415721819105403,2.48714717318715,0.216991632242832,0.758900144237621
"4945","PmetTSAr1.1-003131",88.182237310181,117.9416762226,95.4500670774493,91.7789786338996,94.8291356061205,69.7441983268729,63.4611083104507,63.042353239208,-0.434138488537299,6.41984501594619,0.21720309004204,0.759486072784006
"4946","PmetTSAr1.1-005123",19.3962783332867,19.3131140818549,18.2049717137154,15.273767618123,23.7012561151326,8.97820637704511,9.52113342289465,11.1730447587027,-0.433432989986572,3.97876819430794,0.21749396281122,0.760349395666963
"4947","PmetTSAr1.1-006300",31.1920487241759,20.8932779612794,30.1642377471869,32.0135441817354,34.261937883625,37.6836136171478,39.4615571205096,34.7605836937418,0.354557180861669,5.02769153561091,0.217584926259062,0.760513636536375
"4948","PmetTSAr1.1-004329",43.7778360696512,35.7731544925267,44.7842304157399,41.1505301675768,45.1360645447896,34.0799044831089,19.7897938500662,27.1955013050368,-0.390286555805776,5.19113007007226,0.217742542169516,0.760812097361198
"4949","PmetTSAr1.1-016156",18.660745306603,27.1261465967871,21.8459660564585,18.0694125839401,15.5516889056567,17.7078810896737,17.5078693106947,16.1000471349362,-0.357404246453671,4.25787551874521,0.217758317612664,0.760812097361198
"4950","PmetTSAr1.1-000198",383.457884577729,598.223708685456,408.23948876787,405.538986199939,372.806533115137,798.625437144286,682.964277223257,687.25863854312,0.501420508924538,9.08266874148601,0.217986480681571,0.760840580836706
"4951","PmetTSAr1.1-005609",15.2827417766486,18.6108190243329,15.6282680250049,15.3760473119943,14.7319099555911,15.9370929807064,9.40310284327199,9.58243769235962,-0.384063790283998,3.84650263517643,0.217915851387145,0.760840580836706
"4952","PmetTSAr1.1-007688",11.6050766432305,2.28245893694649,11.5111436528262,6.06859516970064,12.2002396686237,0.0310664580520592,0.196717632704435,0.387952943010511,-1.29152575138184,2.49390580337056,0.217879941532966,0.760840580836706
"4953","PmetTSAr1.1-008570",8.98984810391095,7.11073745741021,8.82240936895438,8.25056197228964,7.54678856972177,7.02101951976538,4.95728434415176,5.93568002806082,-0.380418076827195,2.88725978860673,0.217812299975968,0.760840580836706
"4954","PmetTSAr1.1-017543",7.68223383425117,17.1184420270987,7.67409576855079,9.64838445519822,4.43645078859043,15.3468302777172,18.2160527884307,23.548743640738,0.547355486558724,3.70094716922861,0.217959454503695,0.760840580836706
"4955","PmetTSAr1.1-008988",4.98527940307789,8.77868821902495,4.17313966975937,4.56849299292071,5.85900837841019,12.8615136335525,7.75067472855474,4.81061649333034,0.478699406458022,2.76194549836937,0.218098227773321,0.760923417358454
"4956","PmetTSAr1.1-017502",4.19526244849178,4.0820900218466,4.70528499677567,4.5003065303398,4.26767276945927,3.94544017261152,2.67535980478032,2.40530824666517,-0.389148356833241,1.96949632164404,0.218087004180137,0.760923417358454
"4957","PmetTSAr1.1-017445",13.8389176872326,7.54967186836146,13.2476178778267,12.1030971081108,14.1291313158369,6.80355431340096,6.21627719346014,7.29351532859761,-0.438940309488282,3.35384253431505,0.218173587117783,0.761032780886339
"4958","PmetTSAr1.1-006231",10.4336721933269,13.1241388874423,13.0515643362944,11.2166730945591,10.9946823891154,9.81700074445071,7.67198767547296,8.45737415762914,-0.370465863019507,3.41432794861779,0.218249328277782,0.761143431878002
"4959","PmetTSAr1.1-017198",8.9626061399597,8.25196692588346,10.4188453500033,8.31874843487055,11.6456833200499,4.38037058534035,4.72122318490644,5.58652237935136,-0.445635710169083,2.97423832542608,0.218391513459507,0.761485714706258
"4960","PmetTSAr1.1-006122",25.6074461141706,33.7540562021509,26.9153504875084,24.4107536039644,27.8242620110509,20.9387927270879,16.4455940940908,20.4063248023529,-0.369213684104006,4.62073648144229,0.218446821710307,0.761494925471257
"4961","PmetTSAr1.1-008236",3.84111691712559,3.37979496432461,3.47294845000109,3.47750959162621,3.78544985765597,5.74729473963095,4.05238323371136,4.88820708193244,0.3804393689251,2.05126995999902,0.218482234992939,0.761494925471257
"4962","PmetTSAr1.1-000524",189.576827136716,438.407689658106,200.842849475466,261.085965222289,212.756748687619,397.650663066358,465.906041297184,500.032548246248,0.532401343217338,8.38081507105593,0.218652277294046,0.761640955937264
"4963","PmetTSAr1.1-012445",72.3546562545075,91.3861443600498,68.8988160242152,79.164483056432,67.3424296333319,97.5797447415179,128.771362368323,132.447134743788,0.450610720621694,6.5282337096721,0.218658988775449,0.761640955937264
"4964","PmetTSAr1.1-017285",7.57326597844619,8.99815542450058,8.96244761290604,9.37563860487459,8.82467928600053,13.0168459238128,12.0784626480523,11.2118400530038,0.370103053907077,3.33147627531706,0.218582745353729,0.761640955937264
"4965","PmetTSAr1.1-020076",4.87631154727291,5.39889325470035,5.12539972863064,6.71636656421925,4.82222911803308,6.83462077145302,9.99325574138529,7.68146827160812,0.404917822768566,2.69790907190113,0.218700326541468,0.761640955937264
"4966","PmetTSAr1.1-001324",23.7822345294371,17.9085239668109,23.8905244181527,22.2287868013754,32.6947134202643,4.53570287560064,12.2751802807567,10.0867765182733,-0.557858590166667,4.20958473897474,0.219322238963093,0.762288728243276
"4967","PmetTSAr1.1-004248",33.3441638763242,13.8264339449643,27.9236258439604,28.0246361207524,28.2100403404935,17.4904158833093,11.5276532764799,18.7769224417087,-0.439826219433458,4.48975361907971,0.219244749893218,0.762288728243276
"4968","PmetTSAr1.1-006931",16.8355337218696,12.1145897422544,16.7485739766182,16.2283780942557,16.9983576410666,13.7003080009581,6.963804197737,8.49616945193019,-0.422129201841216,3.76393057045047,0.219286855793543,0.762288728243276
"4969","PmetTSAr1.1-007296",7.24636241103125,49.9068425251569,11.7912201407295,14.0123180603762,3.52022725616415,13.7003080009581,20.8127255401292,13.6171482996689,-0.683171364523346,4.07547246366948,0.219371274752099,0.762288728243276
"4970","PmetTSAr1.1-008158",43.8868039254562,14.9237699723424,39.8548842286415,38.4230716643406,48.7768475289046,11.9916528080949,15.304631824405,17.3802918468709,-0.552173233253306,4.85301392342314,0.219275179159581,0.762288728243276
"4971","PmetTSAr1.1-008468",7.13739455522627,5.92561454784184,8.01018755403477,6.92092595196197,5.52145234014788,7.05208597781744,4.28844439295668,4.50025413892193,-0.389013360753736,2.64121403823263,0.219249023095735,0.762288728243276
"4972","PmetTSAr1.1-017093",6.70152313200634,5.00385228484422,5.20942267500163,6.44362071389563,8.48712324773822,7.89088034522304,6.92446067119611,7.02194826849025,0.37626195573922,2.76085237524799,0.219083888604613,0.762288728243276
"4973","PmetTSAr1.1-019023",4.19526244849178,4.0820900218466,3.80904023548507,2.79564496581715,3.03800434436084,5.77836119768301,5.86218545459216,5.0821835534377,0.405395281958815,2.1342643928317,0.219355110358492,0.762288728243276
"4974","PmetTSAr1.1-019049",13.8934016151351,5.44278669579547,13.2476178778267,11.7280715639159,14.2496870437877,3.66584205014299,6.45233835270547,6.47881414827553,-0.521536296016993,3.24391146297042,0.219051761358399,0.762288728243276
"4975","PmetTSAr1.1-020030",11.332657003718,21.112745166755,12.6874649020201,11.3871392510113,12.7065737260172,9.81700074445071,11.5276532764799,8.7289412177365,-0.399258888822773,3.64054284122388,0.219114618653879,0.762288728243276
"4976","PmetTSAr1.1-030644",11.5233507513768,5.09163916703447,8.17823344677676,8.01190935325647,6.10011983431184,4.90850037222535,9.6785075290582,2.52169412956832,-0.501096426838686,2.82212423525459,0.219096604448297,0.762288728243276
"4977","PmetTSAr1.1-016282",12.9671748407928,7.54967186836146,9.07447820806736,8.9324265980987,12.103795086263,3.85224079845534,6.88511714465522,4.96579767053454,-0.468406953706817,3.06443234841866,0.219431975549351,0.762346451521766
"4978","PmetTSAr1.1-002845",27.650593410514,28.2234826241652,24.2266162036366,29.4906450662419,37.0588307720842,24.2007708225541,39.3041830143461,40.4246966616953,0.363331856815344,4.97196128139411,0.219655636235126,0.762350586588271
"4979","PmetTSAr1.1-009555",1.19864641385479,7.02295057521996,2.29662720080717,5.25035761872977,0.31344489267215,9.94126657665894,8.73426289207691,9.38846122085437,0.848855121612803,2.47518807494229,0.219624643050611,0.762350586588271
"4980","PmetTSAr1.1-013914",3.62318120551562,3.11643431775386,3.58497904516241,3.51160282291666,3.03800434436084,7.0831524358695,3.46223033559806,4.96579767053454,0.420458911565543,2.04002553353511,0.219620960566556,0.762350586588271
"4981","PmetTSAr1.1-018077",7.43705615868997,19.4009009640451,7.70210341734113,9.03470629197006,5.69023035927903,20.5970616885153,18.2160527884307,18.233788321494,0.526936490511696,3.73736093833336,0.219697702444587,0.762350586588271
"4982","PmetTSAr1.1-019928",7.02842669942129,4.52102443279785,6.1616827338729,5.0117049996966,5.76256379604953,3.75904142429916,3.06879507018918,4.57784472752403,-0.403181071156911,2.33852155890769,0.219527102801515,0.762350586588271
"4983","PmetTSAr1.1-025084",5.39390886234657,4.82827852046372,4.03310142580772,3.51160282291666,5.0874517195249,3.32411101157033,2.1245504332079,2.59928471817042,-0.427479348216797,1.97568768571828,0.219536929461167,0.762350586588271
"4984","PmetTSAr1.1-000939",56.2546555593215,71.5902024261485,67.3303876919566,139.339036284082,28.1618180493132,165.180357462799,177.242587066696,142.184753613352,0.616143274498383,6.72741092041464,0.219877038464997,0.762666774743883
"4985","PmetTSAr1.1-006115",13.2668364442565,12.9485651230618,13.9758167463754,14.0805045229571,14.1532424614271,14.7255011166761,21.9536878098149,19.009694207515,0.362620693997066,3.96111634766557,0.219870788901736,0.762666774743883
"4986","PmetTSAr1.1-005121",12.5313034175728,10.4905324217348,8.43030228588974,11.7962580264968,9.16223532426285,14.0420390395308,15.4226624040277,18.2725836157951,0.394233269595322,3.652731069009,0.219958690549238,0.762669039353956
"4987","PmetTSAr1.1-007932",15.9365489114785,11.8951225367788,15.3201838883113,11.6598851013349,16.4438012924928,7.39381701639009,8.22279704704538,9.00050827784386,-0.415150739790935,3.59176807309316,0.219965907076408,0.762669039353956
"4988","PmetTSAr1.1-021790",2.99661603463698,4.21377034513198,2.91279547419446,3.23885697259304,2.86922632522968,5.84049411378713,4.24910086641579,4.73302590472824,0.406465736148913,1.97829255238751,0.220054183508493,0.762669249758538
"4989","PmetTSAr1.1-025566",0.544839279024906,10.5344258628299,0.588160624596959,2.8297381971076,0.554556348573804,6.89675368755714,11.134218011071,10.3971388726817,1.00232112278955,2.45022756061044,0.220033300734534,0.762669249758538
"4990","PmetTSAr1.1-000508",74.8881589019733,106.924422507724,76.2648276560723,90.381156150991,79.9284476313983,55.2982953326654,58.4251369132172,65.5252520744753,-0.426770668058007,6.24823683325983,0.220576594827347,0.762832063007193
"4991","PmetTSAr1.1-001235",21.2214899180201,23.0001631338454,19.7734000459739,25.1608046923544,21.6759198855587,24.7289006094391,36.2747314706978,32.4328660356787,0.368122295603414,4.67759873251802,0.220147460233426,0.762832063007193
"4992","PmetTSAr1.1-002729",82.1890052409071,95.5999147051817,106.45707305205,80.5623055393406,128.681184014713,103.637704061669,120.312504162032,137.762090063032,0.426777863183326,6.74097839903258,0.220357293800943,0.762832063007193
"4993","PmetTSAr1.1-004159",17.5983087125045,10.4466389806397,13.1635949314557,11.7962580264968,14.3943539173287,11.4324565631578,6.01955956075571,7.52628709440391,-0.427187976428678,3.53880173578509,0.220661847785184,0.762832063007193
